Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,AST%,AST/TO,3PM,+/-,OFFRTG,DEFRTG,DEFWS,eFG%,TS%,USG%,PIE,MVP,Prior MVPs,DPOY
2002,91.0,Stacey Augmon,NOH,5,70,82,40,3.0,1.7,1.0,0.4,0.1,0.6,12.5,1.73,0.0,1.3,99.3,93.1,69,41.1,47.4,13.8,6.9,0,0,0
2002,91.0,Michael Curry,DET,1,78,82,47,3.0,1.6,1.3,0.6,0.1,0.6,11.3,2.42,0.2,-1.7,95.1,99.0,73,43.7,47.4,9.1,3.4,0,0,0
2002,91.0,Corie Blount,CHI,12,50,82,18,3.0,4.1,1.0,0.7,0.4,0.9,8.7,1.16,0.0,0.0,100.8,99.9,55,48.5,50.2,10.2,6.7,0,0,0
2002,91.0,Devin Brown,DEN,14,10,82,5,3.0,1.8,0.7,0.4,0.1,0.9,13.5,0.78,0.0,-1.8,84.4,93.0,57,34.3,38.9,20.8,2.7,0,0,0
2002,91.0,Randy Livingston,NOH,5,2,82,1,3.0,0.0,0.5,0.0,0.0,0.0,20.0,0.0,0.0,0.5,90.9,90.5,35,50.0,61.5,19.2,15.2,0,0,0
2002,91.0,Kareem Rush,LAL,5,76,82,47,3.0,1.2,0.9,0.1,0.1,0.8,11.9,1.08,0.3,-1.2,98.3,101.9,32,43.2,44.7,15.7,3.6,0,0,0
2002,91.0,Calvin Booth,SEA,10,47,82,20,2.9,2.3,0.3,0.2,0.7,0.5,3.3,0.55,0.0,0.5,97.8,95.3,0.059000000000000004,43.7,49.4,13.2,5.9,0,0,0
2002,91.0,Kedrick Brown,BOS,6,51,82,24,2.8,2.7,0.4,0.7,0.3,0.5,5.2,0.87,0.1,-1.2,93.1,97.1,55,36.5,39.2,14.4,5.8,0,0,0
2002,91.0,Jason Collier,HOU,9,13,82,6,2.8,2.2,0.1,0.2,0.1,0.2,1.8,0.5,0.0,-0.5,93.0,95.5,39,47.2,48.8,16.0,10.1,0,0,0
2002,91.0,Carlos Arroyo,UTA,7,44,82,27,2.8,0.6,1.2,0.3,0.0,0.7,31.9,1.77,0.1,-0.3,96.9,100.7,21,47.2,51.0,22.9,9.7,0,0,0
2002,91.0,Lawrence Funderburke,SAC,3,27,82,22,2.7,2.0,0.3,0.0,0.4,0.2,5.5,1.33,0.0,-0.6,98.9,104.1,17,44.4,46.6,15.6,7.5,0,0,0
2002,91.0,Danny Manning,DET,1,13,82,8,2.6,1.4,0.5,0.7,0.2,0.5,15.2,1.0,0.2,0.4,95.4,93.6,38,45.3,49.1,20.6,10.5,0,0,0
2002,91.0,Jeryl Sasser,ORL,7,75,82,37,2.6,2.5,0.9,0.6,0.2,0.5,10.7,1.67,0.2,-3.4,89.7,101.7,0.037000000000000005,34.1,40.2,12.0,5.8,0,0,0
2002,91.0,Tamar Slay,NJN,2,36,82,29,2.6,0.9,0.4,0.4,0.1,0.6,8.6,0.7,0.2,-0.4,92.0,95.2,38,41.3,42.8,20.2,3.9,0,0,0
2002,91.0,Jannero Pargo,LAL,5,34,82,20,2.5,1.1,1.1,0.4,0.1,0.7,16.8,1.7,0.2,0.1,100.1,99.3,0.036000000000000004,43.5,44.9,14.6,4.2,0,0,0
2002,91.0,Maceo Baston,TOR,14,16,82,6,2.5,1.4,0.0,0.3,0.7,0.4,0.0,0.0,0.0,-1.6,92.0,103.3,16,60.0,66.1,15.5,11.7,0,0,0
2002,91.0,Qyntel Woods,POR,5,53,82,34,2.4,1.0,0.2,0.3,0.0,0.4,6.4,0.52,0.1,-1.5,93.3,104.3,0.013000000000000001,51.3,50.5,19.6,6.3,0,0,0
2002,91.0,Darvin Ham,ATL,11,75,82,30,2.4,2.0,0.5,0.2,0.3,0.9,6.9,0.58,0.0,-0.9,94.8,96.5,55,44.7,46.4,12.3,1.6,0,0,0
2002,91.0,Sean Marks,MIA,13,23,82,4,2.3,1.5,0.1,0.2,0.3,0.6,2.3,0.21,0.0,-0.4,93.0,95.1,49,37.3,41.2,16.3,0.5,0,0,0
2002,91.0,Juaquin Hawkins,HOU,9,58,82,30,2.3,1.3,0.8,0.5,0.1,0.5,10.7,1.62,0.2,0.3,100.4,97.8,48,41.9,42.7,12.5,4.8,0,0,0
2002,91.0,Art Long,TOR,14,26,82,14,2.3,2.3,0.2,0.2,0.4,0.8,5.6,0.3,0.1,-2.3,80.7,95.1,42,38.7,37.8,19.4,3.1,0,0,0
2002,91.0,Fred Hoiberg,CHI,12,63,82,23,2.3,2.2,1.1,0.6,0.1,0.4,13.1,2.8,0.1,0.2,98.9,98.0,0.05,40.9,48.6,9.4,9.1,0,0,0
2002,91.0,Jermaine Jackson,ATL,11,53,82,17,2.3,1.1,1.4,0.4,0.1,0.6,22.8,2.18,0.0,-2.5,91.4,102.6,0.026000000000000002,36.8,45.1,13.8,5.9,0,0,0
2002,91.0,Mikki Moore,ATL,11,8,82,4,2.3,1.0,0.4,0.0,0.5,0.3,13.6,1.5,0.0,-1.9,93.0,113.1,-5,38.5,51.7,20.0,6.7,0,0,0
2002,91.0,Ervin Johnson,MIL,7,69,82,36,2.2,4.3,0.3,0.5,0.9,0.5,3.0,0.71,0.0,-0.3,103.5,103.1,39,45.2,49.2,7.5,4.7,0,0,0
2002,91.0,Jamison Brewer,IND,3,10,82,5,2.2,0.9,1.8,0.2,0.1,0.6,36.0,3.0,0.0,0.6,104.5,95.7,39,52.9,52.5,14.3,8.4,0,0,0
2002,91.0,Loren Woods,MIN,4,38,82,24,2.1,2.5,0.5,0.3,0.3,0.6,7.8,0.83,0.0,-0.4,97.9,99.4,34,38.8,45.5,13.6,6.9,0,0,0
2002,91.0,Jeff Foster,IND,3,77,82,45,2.1,3.6,0.7,0.4,0.3,0.4,10.1,1.5,0.0,-0.3,96.6,96.0,49,36.0,39.4,12.8,8.5,0,0,0
2002,91.0,Ansu Sesay,SEA,10,45,82,21,2.1,1.6,0.5,0.3,0.1,0.6,9.7,0.92,0.0,-2.2,83.6,93.0,57,38.3,40.4,14.2,2.7,0,0,0
2002,91.0,Bostjan Nachbar,HOU,9,14,82,7,2.1,0.8,0.2,0.1,0.1,0.4,7.9,0.5,0.1,-0.9,80.5,88.7,0.040999999999999995,38.7,41.0,22.3,0.3,0,0,0
2002,91.0,John Salmons,PHI,3,64,82,37,2.1,0.9,0.7,0.3,0.1,0.5,15.3,1.62,0.2,0.0,97.4,95.6,39,45.7,50.2,13.8,5.9,0,0,0
2002,91.0,Popeye Jones,DAL,1,26,82,20,2.0,2.3,0.3,0.2,0.0,0.6,5.9,0.53,0.0,-1.7,92.7,103.2,0.02,38.7,39.6,16.1,3.1,0,0,0
2002,91.0,Ken Johnson,MIA,13,16,82,5,2.0,2.0,0.0,0.1,0.8,0.4,0.0,0.0,0.0,-0.9,95.0,97.4,42,40.5,40.4,13.7,3.8,0,0,0
2002,91.0,Zendon Hamilton,TOR,14,3,82,2,2.0,1.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.7,86.4,77.3,0.040999999999999995,40.0,51.0,25.0,17.6,0,0,0
2002,91.0,John Amaechi,UTA,7,50,82,22,2.0,1.5,0.4,0.3,0.1,0.7,7.3,0.62,0.0,-0.4,94.3,96.0,45,31.4,35.1,16.5,0.7,0,0,0
2002,91.0,Ryan Humphrey,MEM,12,48,82,23,1.9,2.1,0.2,0.2,0.4,0.5,4.3,0.48,0.0,-1.1,85.9,92.0,0.055999999999999994,29.2,33.9,15.5,0.5,0,0,0
2002,91.0,Flip Murray,SEA,10,14,82,6,1.9,0.3,0.4,0.3,0.0,0.6,14.3,0.63,0.0,-0.1,91.3,90.7,31,35.5,39.1,29.5,4.2,0,0,0
2002,91.0,Primoz Brezec,IND,3,22,82,15,1.9,1.0,0.2,0.1,0.2,0.3,5.8,0.57,0.0,1.0,99.1,88.2,0.036000000000000004,39.5,44.9,21.6,4.1,0,0,0
2002,91.0,Tracy Murray,LAL,5,32,82,17,1.9,0.7,0.4,0.2,0.1,0.4,10.3,0.86,0.3,-1.4,95.5,107.6,5,38.0,40.7,19.3,2.4,0,0,0
2002,91.0,Dalibor Bagaric,CHI,12,10,82,3,1.9,2.0,0.4,0.3,0.3,0.5,10.3,0.8,0.0,0.3,91.0,85.7,64,30.8,34.2,18.5,4.3,0,0,0
2002,91.0,Travis Knight,NYK,9,32,82,14,1.9,1.9,0.4,0.3,0.3,0.3,8.0,1.4,0.0,-0.3,94.3,95.9,42,38.5,42.4,12.3,5.3,0,0,0
2002,91.0,Igor Rakocevic,MIN,4,42,82,23,1.9,0.4,0.8,0.1,0.0,0.5,20.2,1.43,0.1,1.1,98.8,86.5,48,42.2,52.8,17.5,5.3,0,0,0
2002,91.0,Hubert Davis,DET,1,43,82,26,1.8,0.8,0.7,0.1,0.0,0.3,16.3,2.64,0.3,-0.7,93.3,97.2,32,46.8,48.4,13.2,6.9,0,0,0
2002,91.0,Danny Ferry,SAS,1,65,82,48,1.8,1.2,0.3,0.1,0.1,0.4,5.5,0.78,0.3,0.3,97.3,96.6,42,44.0,45.9,11.4,3.0,0,0,0
2002,91.0,Roger Mason Jr.,CHI,12,17,82,3,1.8,0.7,0.7,0.2,0.0,0.3,16.4,2.4,0.4,-0.2,93.7,96.2,31,45.2,47.1,14.2,3.0,0,0,0
2002,91.0,Charles Oakley,WAS,9,42,82,19,1.8,2.5,1.0,0.3,0.1,0.5,12.7,1.9,0.0,0.4,99.0,97.4,49,41.8,52.9,8.5,5.4,0,0,0
2002,91.0,Grant Long,BOS,6,41,82,21,1.8,2.0,0.6,0.2,0.0,0.5,8.9,1.32,0.0,-1.4,89.6,94.0,63,38.6,44.9,9.4,3.7,0,0,0
2002,91.0,Matt Maloney,ATL,11,14,82,5,1.7,0.5,1.2,0.3,0.0,0.4,25.4,3.4,0.4,1.7,108.1,95.0,0.036000000000000004,42.0,44.1,13.9,5.8,0,0,0
2002,91.0,Soumaila Samake,LAL,5,13,82,4,1.7,1.8,0.3,0.0,0.4,0.2,8.7,2.0,0.0,-1.2,90.3,99.4,0.022000000000000002,41.7,44.2,14.6,8.2,0,0,0
2002,91.0,Anthony Goldwire,WAS,9,15,82,9,1.7,0.4,0.3,0.2,0.0,0.4,10.0,0.67,0.2,-3.0,78.2,103.5,0.013000000000000001,42.0,44.5,17.3,3.2,0,0,0
2002,91.0,Charles Smith,POR,5,3,82,2,1.7,0.0,0.3,0.3,0.0,0.3,8.3,1.0,0.0,1.7,120.0,100.0,0.018000000000000002,25.0,43.4,19.4,-1.7,0,0,0
2002,91.0,Jiri Welsch,GSW,11,37,82,12,1.6,0.8,0.7,0.2,0.1,0.5,17.1,1.42,0.0,0.1,101.4,100.4,21,26.0,34.8,18.8,0.6,0,0,0
2002,91.0,Robert Archibald,MEM,12,12,82,8,1.6,1.4,0.3,0.0,0.3,0.6,7.1,0.43,0.0,-0.8,82.2,90.9,0.037000000000000005,30.0,34.0,22.0,-1.8,0,0,0
2002,91.0,Adam Harrington,DEN,14,19,82,13,1.6,0.4,0.6,0.1,0.1,0.1,17.6,6.0,0.3,-1.8,94.9,107.6,5,36.5,38.7,16.3,4.2,0,0,0
2002,91.0,Antoine Rigaudeau,DAL,1,11,82,8,1.5,0.7,0.5,0.3,0.0,0.5,12.8,1.0,0.1,-5.5,76.0,109.0,3,24.3,24.3,20.4,-4.2,0,0,0
2002,91.0,Joel Przybilla,MIL,7,32,82,17,1.5,4.5,0.4,0.3,1.4,0.6,3.0,0.63,0.0,0.0,105.2,104.3,33,39.1,42.4,6.4,3.6,0,0,0
2002,91.0,DeSagana Diop,CLE,15,80,82,16,1.5,2.7,0.5,0.4,1.0,0.7,6.9,0.77,0.0,-3.3,89.5,100.6,38,35.1,35.6,10.1,3.3,0,0,0
2002,91.0,Efthimios Rentzias,PHI,3,35,82,23,1.5,0.7,0.2,0.2,0.1,0.1,8.6,1.75,0.1,-0.5,92.0,97.0,19,37.3,41.3,19.0,5.1,0,0,0
2002,91.0,Dean Oliver,GSW,11,15,82,5,1.5,1.1,1.5,0.5,0.0,0.7,41.8,2.3,0.1,-1.8,88.6,98.2,0.027999999999999997,25.9,33.8,17.6,8.1,0,0,0
2002,91.0,Bryce Drew,NOH,5,13,82,4,1.5,1.0,0.8,0.2,0.0,0.2,22.0,3.67,0.2,1.1,97.5,87.4,47,35.2,35.2,16.1,8.4,0,0,0
2002,91.0,Brandon Armstrong,NJN,2,17,82,11,1.4,0.2,0.1,0.2,0.1,0.3,6.1,0.4,0.1,-0.7,83.1,91.5,0.026000000000000002,35.2,40.5,20.6,0.9,0,0,0
2002,91.0,Joseph Forte,SEA,10,17,82,9,1.4,0.6,0.6,0.2,0.0,0.6,25.6,1.1,0.0,-0.8,81.2,90.2,33,28.6,31.9,25.0,2.3,0,0,0
2002,91.0,Frank Williams,NYK,9,21,82,6,1.3,0.9,1.6,0.3,0.1,0.8,37.4,2.0,0.3,-3.9,86.0,109.8,1,36.4,39.3,14.4,4.8,0,0,0
2002,91.0,Mateen Cleaves,SAC,3,12,82,10,1.3,0.7,0.8,0.2,0.0,1.2,28.6,0.71,0.1,-0.5,84.0,91.7,0.03,28.3,32.3,28.1,-1.4,0,0,0
2002,91.0,Randy Brown,PHX,8,32,82,12,1.3,0.8,1.1,0.5,0.1,0.5,21.6,2.06,0.0,-0.6,95.2,97.4,33,37.2,42.5,11.6,5.2,0,0,0
2002,91.0,Chris Childs,NJN,2,12,82,6,1.3,0.4,1.3,0.7,0.1,0.5,24.2,2.67,0.1,-0.3,85.8,88.4,65,32.5,35.2,11.0,1.9,0,0,0
2002,91.0,Bruno Sundov,BOS,6,26,82,16,1.2,1.1,0.3,0.2,0.1,0.3,9.7,0.78,0.2,-3.3,78.7,109.4,2,28.6,28.1,20.9,-1.5,0,0,0
2002,91.0,Tito Maddox,HOU,9,9,82,5,1.2,0.8,0.6,0.3,0.1,0.3,21.7,1.67,0.0,-0.9,94.3,101.4,12,25.0,35.4,23.2,6.5,0,0,0
2002,91.0,Fred Jones,IND,3,19,82,12,1.2,0.5,0.3,0.3,0.1,0.3,7.8,0.83,0.1,-0.8,86.6,89.3,43,41.7,44.6,12.3,2.5,0,0,0
2002,91.0,Amal McCaskill,ATL,11,11,82,4,1.0,2.0,0.5,0.3,0.1,0.2,11.9,2.5,0.0,-1.5,89.4,105.2,0.01,23.5,29.3,12.7,4.1,0,0,0
2002,91.0,Antonio Harvey,ATL,11,4,82,3,1.0,1.5,0.0,0.3,1.0,0.8,0.0,0.0,0.0,-2.0,88.7,94.7,48,40.0,40.0,9.5,-0.5,0,0,0
2002,91.0,Don Reid,DET,1,1,82,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,84.2,105.0,0.018000000000000002,0.0,12.9,17.4,-21.5,0,0,0
2002,91.0,Evan Eschmeyer,DAL,1,17,82,11,1.0,1.7,0.4,0.6,0.4,0.4,7.4,1.0,0.0,-1.2,84.1,91.5,49,36.8,40.9,8.7,1.8,0,0,0
2002,91.0,Mark Strickland,DAL,1,4,82,3,1.0,1.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-1.0,81.5,92.9,0.02,40.0,40.0,17.1,9.6,0,0,0
2002,91.0,Olumide Oyedeji,ORL,7,27,82,14,1.0,1.9,0.2,0.2,0.1,0.2,6.2,1.0,0.0,-1.1,90.0,98.3,21,43.5,48.5,9.6,7.7,0,0,0
2002,91.0,Cezary Trybanski,MEM,12,15,82,3,0.9,0.9,0.1,0.0,0.4,0.5,2.1,0.13,0.0,-0.9,86.2,93.7,31,25.0,28.7,15.6,-6.1,0,0,0
2002,91.0,Mark Bryant,BOS,6,16,82,9,0.8,1.3,0.3,0.1,0.1,0.4,8.0,0.57,0.0,-1.1,85.1,94.4,32,26.3,31.3,12.4,-2.6,0,0,0
2002,91.0,Brian Cardinal,WAS,9,5,82,3,0.8,1.0,0.2,0.0,0.0,0.2,10.0,1.0,0.0,2.4,119.4,75.8,39,25.0,41.0,16.2,9.7,0,0,0
2002,91.0,Michael Stewart,CLE,15,47,82,10,0.8,1.2,0.1,0.0,0.3,0.2,4.4,0.6,0.0,-1.2,81.7,92.4,31,37.8,42.6,9.1,2.8,0,0,0
2002,91.0,Mengke Bateer,SAS,1,12,82,8,0.8,0.8,0.3,0.0,0.0,0.5,16.7,0.67,0.1,-1.8,82.0,106.1,6,26.5,25.2,22.9,-8.8,0,0,0
2002,91.0,Ruben Wolkowyski,BOS,6,7,82,4,0.7,0.1,0.1,0.0,0.0,0.1,12.5,1.0,0.0,-3.9,57.1,117.0,-0.006999999999999999,50.0,43.4,14.0,-2.7,0,0,0
2002,91.0,Alton Ford,PHX,8,11,82,3,0.6,0.5,0.1,0.0,0.0,0.2,7.1,0.5,0.0,-0.6,85.7,95.3,0.013999999999999999,33.3,33.9,17.4,-3.8,0,0,0
2002,91.0,Kirk Haston,NOH,5,12,82,10,0.5,0.6,0.3,0.0,0.4,0.6,9.7,0.43,0.0,-2.4,73.6,94.4,0.027999999999999997,11.8,16.0,19.1,-9.5,0,0,0
2002,91.0,Brandon Williams,ATL,11,6,82,2,0.3,0.3,0.0,0.3,0.0,0.5,0.0,0.0,0.0,-0.5,68.3,77.5,0.036000000000000004,14.3,14.3,20.0,-18.2,0,0,0
2002,91.0,A.J. Guyton,GSW,11,2,82,1,0.0,0.0,1.0,0.5,0.0,0.5,40.0,2.0,0.0,-1.0,87.5,100.0,0.013000000000000001,0.0,0.0,26.3,-7.5,0,0,0
2002,91.0,Chris Dudley,POR,5,3,82,2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,58.8,104.8,0.006999999999999999,0.0,0.0,4.3,-85.7,0,0,0
2002,91.0,Donny Marshall,NJN,2,3,82,2,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-2.3,46.2,100.0,0.006999999999999999,0.0,0.0,28.6,-7.4,0,0,0
2002,91.0,Guy Rucker,GSW,11,3,82,0,0.0,0.3,0.3,0.0,0.0,0.0,50.0,0.0,0.0,-1.0,40.0,87.5,0.01,0.0,0.0,0.0,12.5,0,0,0
2002,91.0,Jamal Sampson,MIL,7,5,82,3,0.0,0.4,0.2,0.2,0.0,0.0,33.3,0.0,0.0,0.4,52.9,35.0,0.05,0.0,0.0,11.1,14.3,0,0,0
2002,91.0,Paul Shirley,ATL,11,2,82,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,20.0,0.07400000000000001,0.0,0.0,25.0,-54.5,0,0,0
2002,91.0,Pepe Sanchez,DET,1,9,82,7,0.0,0.7,0.9,0.6,0.0,0.2,36.4,4.0,0.0,0.6,96.0,90.5,0.027999999999999997,0.0,0.0,8.0,6.0,0,0,0
2002,91.0,Ruben Boumtje-Boumtje,POR,5,2,82,1,0.0,0.5,0.5,0.5,0.0,0.0,33.3,0.0,0.0,1.0,100.0,81.8,0.026000000000000002,0.0,0.0,8.3,7.7,0,0,0
2003,90.1,Tracy McGrady,ORL,15,67,82,19,28.0,6.0,5.5,1.4,0.6,2.7,27.2,2.07,2.6,-4.7,103.8,109.8,-4,47.3,52.6,32.5,15.3,0,0,0
2003,90.1,Allen Iverson,PHI,10,48,82,19,26.4,3.7,6.8,2.4,0.1,4.4,32.5,1.55,1.2,-1.9,98.1,100.6,125,41.2,47.8,33.9,12.7,0,1,0
2003,90.1,Peja Stojakovic,SAC,4,81,82,55,24.2,6.3,2.1,1.3,0.2,1.9,9.0,1.13,3.0,5.3,109.6,102.9,86,56.6,62.4,23.4,13.8,0,0,0
2003,90.1,Kevin Garnett,MIN,1,82,82,58,24.2,13.9,5.0,1.5,2.2,2.6,23.3,1.93,0.1,7.5,106.3,96.7,163,50.2,54.7,29.1,22.2,1,0,0
2003,90.1,Kobe Bryant,LAL,3,65,82,48,24.0,5.5,5.1,1.7,0.4,2.6,23.7,1.93,1.1,4.8,106.1,100.0,0.11699999999999999,46.8,55.1,28.1,15.6,0,0,0
2003,90.1,Ray Allen,SEA,11,56,82,25,23.0,5.1,4.8,1.3,0.2,2.8,22.3,1.72,2.6,1.6,109.0,106.6,0.036000000000000004,51.2,56.6,27.3,13.7,0,0,0
2003,90.1,Paul Pierce,BOS,8,80,82,35,23.0,6.5,5.1,1.6,0.7,3.8,24.9,1.35,1.4,-0.9,100.8,102.0,0.09300000000000001,44.1,51.7,29.9,13.7,0,0,0
2003,90.1,Baron Davis,NOH,5,67,82,36,22.9,4.3,7.5,2.4,0.4,3.2,36.3,2.33,2.8,2.6,102.5,98.9,0.13699999999999998,46.2,49.2,29.5,13.6,0,0,0
2003,90.1,Vince Carter,TOR,10,73,82,33,22.5,4.8,4.8,1.2,0.9,3.1,26.2,1.55,1.3,-0.1,98.4,98.5,136,44.9,50.1,31.5,13.1,0,0,0
2003,90.1,Tim Duncan,SAS,2,69,82,51,22.3,12.4,3.1,0.9,2.7,2.7,17.0,1.16,0.0,7.9,101.5,90.1,226,50.2,53.4,29.6,21.2,0,2,0
2003,90.1,Dirk Nowitzki,DAL,5,77,82,49,21.8,8.7,2.7,1.2,1.4,1.8,11.0,1.53,1.3,5.3,112.1,105.4,0.05,50.0,56.1,24.2,14.0,0,0,0
2003,90.1,Michael Redd,MIL,5,82,82,41,21.7,5.0,2.3,1.0,0.1,1.4,11.2,1.59,1.5,-0.7,103.6,104.9,55,48.4,54.4,25.4,12.3,0,0,0
2003,90.1,Shaquille O'Neal,LAL,3,67,82,49,21.5,11.5,2.9,0.5,2.5,2.9,14.0,1.01,0.0,6.6,107.5,98.4,132,58.4,57.8,25.8,15.6,0,1,0
2003,90.1,Carmelo Anthony,DEN,8,82,82,43,21.0,6.1,2.8,1.2,0.5,3.0,13.4,0.92,0.8,0.8,103.6,102.5,0.08199999999999999,44.9,50.9,28.2,10.5,0,0,0
2003,90.1,LeBron James,CLE,9,79,82,33,20.9,5.5,5.9,1.6,0.7,3.5,26.8,1.7,0.8,-1.8,101.4,103.4,79,43.8,48.8,27.6,12.3,0,0,0
2003,90.1,Jamal Mashburn,NOH,5,19,82,8,20.8,6.2,2.5,0.7,0.3,1.9,12.3,1.27,1.0,1.5,103.4,101.6,98,41.6,45.7,28.9,9.8,0,0,0
2003,90.1,Corey Maggette,LAC,14,73,82,25,20.7,5.9,3.1,0.9,0.2,2.8,15.4,1.08,1.0,-2.3,103.4,106.5,0.036000000000000004,48.5,58.6,24.8,13.0,0,0,0
2003,90.1,Amar'e Stoudemire,PHX,13,55,82,22,20.6,9.0,1.4,1.2,1.6,3.2,7.0,0.44,0.0,-2.3,101.8,104.7,57,47.6,53.6,27.3,12.3,0,0,0
2003,90.1,Stephon Marbury,NYK,7,81,82,37,20.2,3.2,8.9,1.6,0.1,3.1,38.5,2.89,1.1,-1.1,102.0,103.8,75,46.3,51.9,25.1,13.7,0,0,0
2003,90.1,Jermaine O'Neal,IND,1,78,82,57,20.1,10.0,2.1,0.8,2.6,2.3,11.9,0.91,0.0,5.7,103.6,95.5,161,43.5,48.9,29.8,14.9,0,0,0
2003,90.1,Zach Randolph,POR,10,81,82,41,20.1,10.5,2.0,0.8,0.5,3.0,10.1,0.66,0.0,-0.7,102.2,103.2,77,48.5,52.8,27.2,13.3,0,0,0
2003,90.1,Elton Brand,LAC,14,69,82,22,20.0,10.3,3.3,0.9,2.2,2.8,15.7,1.18,0.0,-3.2,103.1,107.4,0.026000000000000002,49.3,56.7,23.0,14.8,0,0,0
2003,90.1,Sam Cassell,MIN,1,81,82,57,19.8,3.3,7.3,1.3,0.2,2.7,35.4,2.69,0.9,6.6,107.1,97.3,139,51.7,56.6,26.4,15.1,0,0,0
2003,90.1,Gilbert Arenas,WAS,13,55,82,17,19.6,4.6,5.0,1.9,0.2,4.1,24.4,1.22,2.3,-3.6,99.5,104.1,66,46.0,51.2,26.5,10.0,0,0,0
2003,90.1,Shawn Marion,PHX,13,79,82,28,19.0,9.3,2.7,2.1,1.3,2.0,11.6,1.37,1.1,-3.0,100.5,103.9,73,47.4,51.3,22.3,13.7,0,0,0
2003,90.1,Larry Hughes,WAS,13,61,82,19,18.8,5.3,2.4,1.6,0.4,2.5,14.4,0.97,1.3,-3.2,96.2,101.1,91,43.7,49.6,27.3,11.2,0,0,0
2003,90.1,Jason Richardson,GSW,11,78,82,35,18.7,6.7,2.9,1.1,0.5,2.5,14.3,1.15,1.0,0.0,101.2,101.9,0.09300000000000001,46.8,50.4,25.2,11.3,0,0,0
2003,90.1,Chris Webber,SAC,4,23,82,11,18.7,8.7,4.6,1.3,0.9,2.6,22.7,1.75,0.0,-0.5,101.9,102.7,0.08,41.4,45.6,28.6,11.2,0,0,0
2003,90.1,Michael Finley,DAL,5,72,82,49,18.6,4.5,2.9,1.2,0.5,1.2,11.7,2.55,2.1,3.7,109.4,104.6,61,50.8,53.9,20.8,10.4,0,0,0
2003,90.1,Allan Houston,NYK,7,50,82,24,18.5,2.4,2.0,0.8,0.0,2.0,10.1,0.97,1.7,-0.6,100.1,100.7,102,49.1,53.9,24.4,9.0,0,0,0
2003,90.1,Richard Jefferson,NJN,3,82,82,47,18.5,5.7,3.8,1.1,0.3,2.4,18.0,1.59,0.6,3.7,100.7,95.8,0.17,51.9,57.3,22.5,12.9,0,0,0
2003,90.1,Mike Bibby,SAC,4,82,82,55,18.4,3.4,5.4,1.4,0.2,2.1,24.1,2.54,1.8,4.0,109.8,103.9,66,51.4,56.4,22.7,11.5,0,0,0
2003,90.1,Ron Artest,IND,1,73,82,54,18.3,5.3,3.7,2.1,0.7,2.8,18.4,1.35,1.0,6.6,103.3,94.1,185,45.5,51.1,25.8,12.0,0,0,1
2003,90.1,Stephen Jackson,ATL,12,80,82,27,18.1,4.6,3.1,1.8,0.3,2.8,15.5,1.09,1.8,-3.0,99.8,103.9,67,48.3,52.1,24.5,10.0,0,0,0
2003,90.1,Rashard Lewis,SEA,11,80,82,37,17.8,6.5,2.2,1.2,0.7,1.7,10.5,1.3,1.8,-0.1,106.6,106.3,38,49.4,52.7,23.1,10.8,0,0,0
2003,90.1,Pau Gasol,MEM,6,78,82,49,17.7,7.7,2.5,0.6,1.7,2.4,14.3,1.06,0.1,1.4,105.7,103.6,0.06,48.4,54.2,26.4,13.7,0,0,0
2003,90.1,Richard Hamilton,DET,2,78,82,50,17.6,3.6,4.0,1.3,0.2,2.7,21.2,1.48,0.2,5.1,101.4,94.4,175,46.2,52.2,24.8,11.4,0,0,0
2003,90.1,Yao Ming,HOU,7,82,82,45,17.5,9.0,1.5,0.3,1.9,2.5,9.0,0.6,0.0,2.5,100.8,96.8,135,52.2,58.6,24.9,15.8,0,0,0
2003,90.1,Eddie Jones,MIA,4,81,82,42,17.3,3.8,3.2,1.1,0.4,1.6,16.0,2.0,2.2,1.0,101.1,99.6,0.11800000000000001,48.6,53.8,21.9,11.2,0,0,0
2003,90.1,Jamal Crawford,CHI,14,80,82,23,17.3,3.5,5.1,1.4,0.4,2.4,27.0,2.1,2.1,-4.1,95.9,101.7,0.08900000000000001,44.9,48.6,25.2,11.1,0,0,0
2003,90.1,Quentin Richardson,LAC,14,65,82,26,17.2,6.4,2.1,1.0,0.3,2.2,10.8,0.99,1.8,-2.6,102.7,106.5,35,45.4,48.4,23.6,9.3,0,0,0
2003,90.1,Lamar Odom,MIA,4,80,82,41,17.1,9.7,4.1,1.1,0.9,3.0,20.3,1.39,0.8,0.8,101.1,99.9,0.11699999999999999,45.7,51.6,24.3,14.3,0,0,0
2003,90.1,Juwan Howard,ORL,15,81,82,21,17.0,7.0,2.0,0.7,0.3,2.2,9.8,0.89,0.0,-4.4,102.9,109.1,5,45.3,51.3,23.7,9.3,0,0,0
